[2018-01-02 10:01:53:0858] | GigEVisionManager.cpp-L2861: event thread stop
[2018-01-02 10:01:54:0323] |   GigEVisionGVSP.cpp-L0422: [socket] NearBID[0], LastBID[0], output[0]
[2018-01-02 09:18:04:0503] | GigEVisionManager.cpp-L0272: driver mode start!
[2018-01-02 09:18:04:0503] | GigEVisionManager.cpp-L0309: Driver Mode [1]
[2018-01-02 09:18:04:0503] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 09:18:04:0504] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 09:18:04:0504] | GigEVisionManager.cpp-L0821: connecting device ... hostIP[a9fe5d26], hostPort[65507], devIP[a9fe0f93]
[2018-01-02 09:18:04:0507] | GigEVisionManager.cpp-L0572: m_nUpNetExport[a9fe5d26], m_nUpDevIP[a9fe0f93]
[2018-01-02 09:18:04:0507] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 09:18:04:0518] | GigEVisionManager.cpp-L2790: event thread start...
[2018-01-02 09:18:04:0826] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 09:18:05:0874] | GigEVisionManager.cpp-L2682: GigE SendRsdCmdThread Start, ThreadId[3456]
[2018-01-02 09:18:24:0158] | GigEVisionManager.cpp-L2329: AppGetCount[151], AppGetCountSucceed[7], ExpectRecv[7], NetRecv[7], ThrowAbnormalImage[0], NetLostFrame[0], ThrowInBufList[0], LostPackets[0]
[2018-01-02 09:18:24:0183] | GigEVisionManager.cpp-L2329: AppGetCount[151], AppGetCountSucceed[7], ExpectRecv[7], NetRecv[7], ThrowAbnormalImage[0], NetLostFrame[0], ThrowInBufList[0], LostPackets[0]
[2018-01-02 09:18:24:0183] | GigEVisionManager.cpp-L0901: disconnect device ...
[2018-01-02 09:18:24:0183] | GigEVisionManager.cpp-L2728: SendRsdCmd thread stop
[2018-01-02 09:18:24:0197] | GigEVisionManager.cpp-L2329: AppGetCount[151], AppGetCountSucceed[7], ExpectRecv[7], NetRecv[7], ThrowAbnormalImage[0], NetLostFrame[0], ThrowInBufList[0], LostPackets[0]
[2018-01-02 09:18:24:0217] | GigEVisionManager.cpp-L2861: event thread stop
[2018-01-02 09:18:24:0241] |   GigEVisionGVSP.cpp-L0422: [socket] NearBID[0], LastBID[0], output[0]
[2018-01-02 09:19:11:0047] | GigEVisionManager.cpp-L0272: driver mode start!
[2018-01-02 09:19:11:0047] | GigEVisionManager.cpp-L0309: Driver Mode [1]
[2018-01-02 09:19:11:0047] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 09:19:11:0047] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 09:19:11:0047] | GigEVisionManager.cpp-L0821: connecting device ... hostIP[a9fe5d26], hostPort[65520], devIP[a9fe0f93]
[2018-01-02 09:19:11:0050] | GigEVisionManager.cpp-L0572: m_nUpNetExport[a9fe5d26], m_nUpDevIP[a9fe0f93]
[2018-01-02 09:19:11:0050] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 09:19:11:0060] | GigEVisionManager.cpp-L2790: event thread start...
[2018-01-02 09:19:11:0340] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 09:19:13:0552] | GigEVisionManager.cpp-L2682: GigE SendRsdCmdThread Start, ThreadId[6016]
[2018-01-02 09:19:24:0540] | GigEVisionManager.cpp-L2329: AppGetCount[81], AppGetCountSucceed[7], ExpectRecv[7], NetRecv[7], ThrowAbnormalImage[0], NetLostFrame[0], ThrowInBufList[0], LostPackets[0]
[2018-01-02 09:19:24:0564] | GigEVisionManager.cpp-L2329: AppGetCount[81], AppGetCountSucceed[7], ExpectRecv[7], NetRecv[7], ThrowAbnormalImage[0], NetLostFrame[0], ThrowInBufList[0], LostPackets[0]
[2018-01-02 09:19:24:0564] | GigEVisionManager.cpp-L0901: disconnect device ...
[2018-01-02 09:19:24:0580] | GigEVisionManager.cpp-L2329: AppGetCount[81], AppGetCountSucceed[7], ExpectRecv[7], NetRecv[7], ThrowAbnormalImage[0], NetLostFrame[0], ThrowInBufList[0], LostPackets[0]
[2018-01-02 09:19:24:0580] | GigEVisionManager.cpp-L2728: SendRsdCmd thread stop
[2018-01-02 09:19:24:0617] | GigEVisionManager.cpp-L2861: event thread stop
[2018-01-02 09:19:24:0758] |   GigEVisionGVSP.cpp-L0422: [socket] NearBID[0], LastBID[0], output[0]
[2018-01-02 09:19:48:0786] | GigEVisionManager.cpp-L0272: driver mode start!
[2018-01-02 09:19:48:0786] | GigEVisionManager.cpp-L0309: Driver Mode [1]
[2018-01-02 09:19:48:0786] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 09:19:48:0786] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 09:19:48:0786] | GigEVisionManager.cpp-L0821: connecting device ... hostIP[a9fe5d26], hostPort[55510], devIP[a9fe0f93]
[2018-01-02 09:19:48:0787] | GigEVisionManager.cpp-L0572: m_nUpNetExport[a9fe5d26], m_nUpDevIP[a9fe0f93]
[2018-01-02 09:19:48:0787] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 09:19:48:0797] | GigEVisionManager.cpp-L2790: event thread start...
[2018-01-02 09:19:49:0075] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 09:19:50:0143] | GigEVisionManager.cpp-L2682: GigE SendRsdCmdThread Start, ThreadId[3052]
[2018-01-02 09:21:30:0900] | GigEVisionManager.cpp-L2329: AppGetCount[873], AppGetCountSucceed[41], ExpectRecv[41], NetRecv[41], ThrowAbnormalImage[0], NetLostFrame[0], ThrowInBufList[0], LostPackets[575]
[2018-01-02 09:21:30:0924] | GigEVisionManager.cpp-L2329: AppGetCount[873], AppGetCountSucceed[41], ExpectRecv[41], NetRecv[41], ThrowAbnormalImage[0], NetLostFrame[0], ThrowInBufList[0], LostPackets[575]
[2018-01-02 09:21:30:0924] | GigEVisionManager.cpp-L0901: disconnect device ...
[2018-01-02 09:21:30:0925] | GigEVisionManager.cpp-L2861: event thread stop
[2018-01-02 09:21:30:0938] | GigEVisionManager.cpp-L2329: AppGetCount[873], AppGetCountSucceed[41], ExpectRecv[41], NetRecv[41], ThrowAbnormalImage[0], NetLostFrame[0], ThrowInBufList[0], LostPackets[575]
[2018-01-02 09:21:30:0938] | GigEVisionManager.cpp-L2728: SendRsdCmd thread stop
[2018-01-02 13:32:07:0730] | GigEVisionManager.cpp-L0272: driver mode start!
[2018-01-02 13:32:07:0730] | GigEVisionManager.cpp-L0309: Driver Mode [1]
[2018-01-02 13:32:07:0730] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 13:32:07:0730] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 13:32:07:0730] | GigEVisionManager.cpp-L0821: connecting device ... hostIP[a9fe5d26], hostPort[53506], devIP[a9fe0f93]
[2018-01-02 13:32:07:0731] | GigEVisionManager.cpp-L0572: m_nUpNetExport[a9fe5d26], m_nUpDevIP[a9fe0f93]
[2018-01-02 13:32:07:0731] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 13:32:07:0741] | GigEVisionManager.cpp-L2790: event thread start...
[2018-01-02 13:32:08:0029] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 13:32:09:0050] | GigEVisionManager.cpp-L2682: GigE SendRsdCmdThread Start, ThreadId[4992]
[2018-01-02 13:34:15:0112] | GigEVisionManager.cpp-L2329: AppGetCount[1181], AppGetCountSucceed[13], ExpectRecv[13], NetRecv[13], ThrowAbnormalImage[0], NetLostFrame[0], ThrowInBufList[0], LostPackets[0]
[2018-01-02 13:34:15:0136] | GigEVisionManager.cpp-L2329: AppGetCount[1181], AppGetCountSucceed[13], ExpectRecv[13], NetRecv[13], ThrowAbnormalImage[0], NetLostFrame[0], ThrowInBufList[0], LostPackets[0]
[2018-01-02 13:34:15:0136] | GigEVisionManager.cpp-L0901: disconnect device ...
[2018-01-02 13:34:15:0150] | GigEVisionManager.cpp-L2329: AppGetCount[1181], AppGetCountSucceed[13], ExpectRecv[13], NetRecv[13], ThrowAbnormalImage[0], NetLostFrame[0], ThrowInBufList[0], LostPackets[0]
[2018-01-02 13:34:15:0150] | GigEVisionManager.cpp-L2728: SendRsdCmd thread stop
[2018-01-02 13:34:15:0221] | GigEVisionManager.cpp-L2861: event thread stop
[2018-01-02 13:34:15:0564] |   GigEVisionGVSP.cpp-L0422: [socket] NearBID[0], LastBID[0], output[0]
[2018-01-02 13:37:27:0541] | GigEVisionManager.cpp-L0272: driver mode start!
[2018-01-02 13:37:27:0541] | GigEVisionManager.cpp-L0309: Driver Mode [1]
[2018-01-02 13:37:27:0541] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 13:37:27:0541] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 13:37:27:0541] | GigEVisionManager.cpp-L0821: connecting device ... hostIP[a9fe5d26], hostPort[49942], devIP[a9fe0f93]
[2018-01-02 13:37:27:0543] | GigEVisionManager.cpp-L0572: m_nUpNetExport[a9fe5d26], m_nUpDevIP[a9fe0f93]
[2018-01-02 13:37:27:0543] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 13:37:27:0552] | GigEVisionManager.cpp-L2790: event thread start...
[2018-01-02 13:37:27:0806] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 13:37:30:0210] | GigEVisionManager.cpp-L2682: GigE SendRsdCmdThread Start, ThreadId[4224]
[2018-01-02 13:44:23:0803] | GigEVisionManager.cpp-L2329: AppGetCount[4091], AppGetCountSucceed[11], ExpectRecv[11], NetRecv[11], ThrowAbnormalImage[0], NetLostFrame[0], ThrowInBufList[0], LostPackets[0]
[2018-01-02 13:44:24:0846] | GigEVisionManager.cpp-L2329: AppGetCount[4091], AppGetCountSucceed[11], ExpectRecv[11], NetRecv[11], ThrowAbnormalImage[0], NetLostFrame[0], ThrowInBufList[0], LostPackets[0]
[2018-01-02 13:44:24:0846] | GigEVisionManager.cpp-L0901: disconnect device ...
[2018-01-02 13:44:24:0860] | GigEVisionManager.cpp-L2329: AppGetCount[4091], AppGetCountSucceed[11], ExpectRecv[11], NetRecv[11], ThrowAbnormalImage[0], NetLostFrame[0], ThrowInBufList[0], LostPackets[0]
[2018-01-02 13:44:24:0860] | GigEVisionManager.cpp-L2728: SendRsdCmd thread stop
[2018-01-02 13:44:24:0938] | GigEVisionManager.cpp-L2861: event thread stop
[2018-01-02 13:44:26:0009] |   GigEVisionGVSP.cpp-L0422: [socket] NearBID[0], LastBID[0], output[0]
[2018-01-02 13:53:28:0509] | GigEVisionManager.cpp-L0272: driver mode start!
[2018-01-02 13:53:28:0509] | GigEVisionManager.cpp-L0309: Driver Mode [1]
[2018-01-02 13:53:28:0509] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 13:53:28:0509] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 13:53:28:0509] | GigEVisionManager.cpp-L0821: connecting device ... hostIP[a9fe5d26], hostPort[57437], devIP[a9fe0f93]
[2018-01-02 13:53:28:0510] | GigEVisionManager.cpp-L0572: m_nUpNetExport[a9fe5d26], m_nUpDevIP[a9fe0f93]
[2018-01-02 13:53:28:0510] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 13:53:28:0520] | GigEVisionManager.cpp-L2790: event thread start...
[2018-01-02 13:53:28:0775] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 13:53:29:0898] | GigEVisionManager.cpp-L2682: GigE SendRsdCmdThread Start, ThreadId[5312]
[2018-01-02 13:53:52:0626] | GigEVisionManager.cpp-L2329: AppGetCount[222], AppGetCountSucceed[1], ExpectRecv[1], NetRecv[1], ThrowAbnormalImage[0], NetLostFrame[0], ThrowInBufList[0], LostPackets[0]
[2018-01-02 13:53:52:0650] | GigEVisionManager.cpp-L2329: AppGetCount[222], AppGetCountSucceed[1], ExpectRecv[1], NetRecv[1], ThrowAbnormalImage[0], NetLostFrame[0], ThrowInBufList[0], LostPackets[0]
[2018-01-02 13:53:52:0650] | GigEVisionManager.cpp-L0901: disconnect device ...
[2018-01-02 13:53:52:0664] | GigEVisionManager.cpp-L2329: AppGetCount[222], AppGetCountSucceed[1], ExpectRecv[1], NetRecv[1], ThrowAbnormalImage[0], NetLostFrame[0], ThrowInBufList[0], LostPackets[0]
[2018-01-02 13:53:52:0664] | GigEVisionManager.cpp-L2728: SendRsdCmd thread stop
[2018-01-02 13:53:52:0665] | GigEVisionManager.cpp-L2861: event thread stop
[2018-01-02 13:54:54:0237] | GigEVisionManager.cpp-L0272: driver mode start!
[2018-01-02 13:54:54:0237] | GigEVisionManager.cpp-L0309: Driver Mode [1]
[2018-01-02 13:54:54:0237] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 13:54:54:0237] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 13:54:54:0237] | GigEVisionManager.cpp-L0821: connecting device ... hostIP[a9fe5d26], hostPort[57450], devIP[a9fe0f93]
[2018-01-02 13:54:54:0239] | GigEVisionManager.cpp-L0572: m_nUpNetExport[a9fe5d26], m_nUpDevIP[a9fe0f93]
[2018-01-02 13:54:54:0239] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 13:54:54:0249] | GigEVisionManager.cpp-L2790: event thread start...
[2018-01-02 13:54:54:0498] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 13:54:55:0958] | GigEVisionManager.cpp-L2682: GigE SendRsdCmdThread Start, ThreadId[4732]
[2018-01-02 13:57:24:0393] | GigEVisionManager.cpp-L2329: AppGetCount[1336], AppGetCountSucceed[39], ExpectRecv[39], NetRecv[39], ThrowAbnormalImage[0], NetLostFrame[0], ThrowInBufList[0], LostPackets[0]
[2018-01-02 13:57:24:0417] | GigEVisionManager.cpp-L2329: AppGetCount[1336], AppGetCountSucceed[39], ExpectRecv[39], NetRecv[39], ThrowAbnormalImage[0], NetLostFrame[0], ThrowInBufList[0], LostPackets[0]
[2018-01-02 13:57:24:0417] | GigEVisionManager.cpp-L0901: disconnect device ...
[2018-01-02 13:57:24:0431] | GigEVisionManager.cpp-L2329: AppGetCount[1336], AppGetCountSucceed[39], ExpectRecv[39], NetRecv[39], ThrowAbnormalImage[0], NetLostFrame[0], ThrowInBufList[0], LostPackets[0]
[2018-01-02 13:57:24:0431] | GigEVisionManager.cpp-L2728: SendRsdCmd thread stop
[2018-01-02 13:57:24:0498] | GigEVisionManager.cpp-L2861: event thread stop
[2018-01-02 14:04:08:0767] | GigEVisionManager.cpp-L0272: driver mode start!
[2018-01-02 14:04:08:0767] | GigEVisionManager.cpp-L0309: Driver Mode [1]
[2018-01-02 14:04:08:0767] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 14:04:08:0767] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 14:04:08:0767] | GigEVisionManager.cpp-L0821: connecting device ... hostIP[a9fe5d26], hostPort[57562], devIP[a9fe0f93]
[2018-01-02 14:04:08:0769] | GigEVisionManager.cpp-L0572: m_nUpNetExport[a9fe5d26], m_nUpDevIP[a9fe0f93]
[2018-01-02 14:04:08:0769] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 14:04:08:0779] | GigEVisionManager.cpp-L2790: event thread start...
[2018-01-02 14:04:09:0048] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 14:04:35:0166] | GigEVisionManager.cpp-L2682: GigE SendRsdCmdThread Start, ThreadId[4328]
[2018-01-02 14:06:31:0951] | GigEVisionManager.cpp-L2329: AppGetCount[874], AppGetCountSucceed[41], ExpectRecv[41], NetRecv[41], ThrowAbnormalImage[0], NetLostFrame[0], ThrowInBufList[0], LostPackets[0]
[2018-01-02 14:06:31:0975] | GigEVisionManager.cpp-L2329: AppGetCount[874], AppGetCountSucceed[41], ExpectRecv[41], NetRecv[41], ThrowAbnormalImage[0], NetLostFrame[0], ThrowInBufList[0], LostPackets[0]
[2018-01-02 14:06:31:0975] | GigEVisionManager.cpp-L0901: disconnect device ...
[2018-01-02 14:06:31:0989] | GigEVisionManager.cpp-L2329: AppGetCount[874], AppGetCountSucceed[41], ExpectRecv[41], NetRecv[41], ThrowAbnormalImage[0], NetLostFrame[0], ThrowInBufList[0], LostPackets[0]
[2018-01-02 14:06:31:0989] | GigEVisionManager.cpp-L2728: SendRsdCmd thread stop
[2018-01-02 14:06:31:0990] | GigEVisionManager.cpp-L2861: event thread stop
[2018-01-02 14:06:32:0198] |   GigEVisionGVSP.cpp-L0422: [socket] NearBID[0], LastBID[0], output[0]
[2018-01-02 14:07:40:0828] | GigEVisionManager.cpp-L0272: driver mode start!
[2018-01-02 14:07:40:0828] | GigEVisionManager.cpp-L0309: Driver Mode [1]
[2018-01-02 14:07:40:0829] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 14:07:40:0829] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 14:07:40:0829] | GigEVisionManager.cpp-L0821: connecting device ... hostIP[a9fe5d26], hostPort[57576], devIP[a9fe0f93]
[2018-01-02 14:07:40:0830] | GigEVisionManager.cpp-L0572: m_nUpNetExport[a9fe5d26], m_nUpDevIP[a9fe0f93]
[2018-01-02 14:07:40:0830] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 14:07:40:0840] | GigEVisionManager.cpp-L2790: event thread start...
[2018-01-02 14:07:41:0097] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 14:07:42:0244] | GigEVisionManager.cpp-L2682: GigE SendRsdCmdThread Start, ThreadId[3392]
[2018-01-02 14:08:02:0567] | GigEVisionManager.cpp-L2329: AppGetCount[60], AppGetCountSucceed[3], ExpectRecv[3], NetRecv[3], ThrowAbnormalImage[0], NetLostFrame[0], ThrowInBufList[0], LostPackets[0]
[2018-01-02 14:08:02:0591] | GigEVisionManager.cpp-L2329: AppGetCount[60], AppGetCountSucceed[3], ExpectRecv[3], NetRecv[3], ThrowAbnormalImage[0], NetLostFrame[0], ThrowInBufList[0], LostPackets[0]
[2018-01-02 14:08:02:0591] | GigEVisionManager.cpp-L0901: disconnect device ...
[2018-01-02 14:08:02:0605] | GigEVisionManager.cpp-L2329: AppGetCount[60], AppGetCountSucceed[3], ExpectRecv[3], NetRecv[3], ThrowAbnormalImage[0], NetLostFrame[0], ThrowInBufList[0], LostPackets[0]
[2018-01-02 14:08:02:0605] | GigEVisionManager.cpp-L2728: SendRsdCmd thread stop
[2018-01-02 14:08:02:0657] | GigEVisionManager.cpp-L2861: event thread stop
[2018-01-02 14:08:02:0929] |   GigEVisionGVSP.cpp-L0422: [socket] NearBID[0], LastBID[0], output[0]
[2018-01-02 14:09:06:0691] | GigEVisionManager.cpp-L0272: driver mode start!
[2018-01-02 14:09:06:0691] | GigEVisionManager.cpp-L0309: Driver Mode [1]
[2018-01-02 14:09:06:0692] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 14:09:06:0692] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 14:09:06:0692] | GigEVisionManager.cpp-L0821: connecting device ... hostIP[a9fe5d26], hostPort[60932], devIP[a9fe0f93]
[2018-01-02 14:09:06:0693] | GigEVisionManager.cpp-L0572: m_nUpNetExport[a9fe5d26], m_nUpDevIP[a9fe0f93]
[2018-01-02 14:09:06:0693] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 14:09:06:0703] | GigEVisionManager.cpp-L2790: event thread start...
[2018-01-02 14:09:06:0960] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 14:09:09:0338] | GigEVisionManager.cpp-L2682: GigE SendRsdCmdThread Start, ThreadId[5880]
[2018-01-02 14:16:41:0633] | GigEVisionManager.cpp-L2329: AppGetCount[4410], AppGetCountSucceed[13], ExpectRecv[13], NetRecv[13], ThrowAbnormalImage[0], NetLostFrame[0], ThrowInBufList[0], LostPackets[0]
[2018-01-02 14:16:41:0657] | GigEVisionManager.cpp-L2329: AppGetCount[4410], AppGetCountSucceed[13], ExpectRecv[13], NetRecv[13], ThrowAbnormalImage[0], NetLostFrame[0], ThrowInBufList[0], LostPackets[0]
[2018-01-02 14:16:41:0657] | GigEVisionManager.cpp-L0901: disconnect device ...
[2018-01-02 14:16:41:0671] | GigEVisionManager.cpp-L2329: AppGetCount[4410], AppGetCountSucceed[13], ExpectRecv[13], NetRecv[13], ThrowAbnormalImage[0], NetLostFrame[0], ThrowInBufList[0], LostPackets[0]
[2018-01-02 14:16:41:0671] | GigEVisionManager.cpp-L2728: SendRsdCmd thread stop
[2018-01-02 14:16:41:0692] | GigEVisionManager.cpp-L2861: event thread stop
[2018-01-02 14:16:45:0182] | GigEVisionManager.cpp-L0272: driver mode start!
[2018-01-02 14:16:45:0182] | GigEVisionManager.cpp-L0309: Driver Mode [1]
[2018-01-02 14:16:45:0182] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 14:16:45:0182] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 14:16:45:0182] | GigEVisionManager.cpp-L0821: connecting device ... hostIP[a9fe5d26], hostPort[58275], devIP[a9fe0f93]
[2018-01-02 14:16:45:0183] | GigEVisionManager.cpp-L0572: m_nUpNetExport[a9fe5d26], m_nUpDevIP[a9fe0f93]
[2018-01-02 14:16:45:0183] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 14:16:45:0193] | GigEVisionManager.cpp-L2790: event thread start...
[2018-01-02 14:16:45:0439] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 14:16:55:0990] | GigEVisionManager.cpp-L2682: GigE SendRsdCmdThread Start, ThreadId[4784]
[2018-01-02 14:16:59:0117] | GigEVisionManager.cpp-L2329: AppGetCount[31], AppGetCountSucceed[0], ExpectRecv[0], NetRecv[0], ThrowAbnormalImage[0], NetLostFrame[0], ThrowInBufList[0], LostPackets[0]
[2018-01-02 14:16:59:0140] | GigEVisionManager.cpp-L2329: AppGetCount[31], AppGetCountSucceed[0], ExpectRecv[0], NetRecv[0], ThrowAbnormalImage[0], NetLostFrame[0], ThrowInBufList[0], LostPackets[0]
[2018-01-02 14:16:59:0140] | GigEVisionManager.cpp-L0901: disconnect device ...
[2018-01-02 14:16:59:0140] | GigEVisionManager.cpp-L2728: SendRsdCmd thread stop
[2018-01-02 14:16:59:0154] | GigEVisionManager.cpp-L2329: AppGetCount[31], AppGetCountSucceed[0], ExpectRecv[0], NetRecv[0], ThrowAbnormalImage[0], NetLostFrame[0], ThrowInBufList[0], LostPackets[0]
[2018-01-02 14:16:59:0234] | GigEVisionManager.cpp-L2861: event thread stop
[2018-01-02 14:17:00:0067] |   GigEVisionGVSP.cpp-L0422: [socket] NearBID[0], LastBID[0], output[0]
[2018-01-02 14:17:00:0914] | GigEVisionManager.cpp-L0272: driver mode start!
[2018-01-02 14:17:00:0914] | GigEVisionManager.cpp-L0309: Driver Mode [1]
[2018-01-02 14:17:00:0914] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 14:17:00:0914] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 14:17:00:0914] | GigEVisionManager.cpp-L0821: connecting device ... hostIP[a9fe5d26], hostPort[58285], devIP[a9fe0f93]
[2018-01-02 14:17:00:0915] | GigEVisionManager.cpp-L0572: m_nUpNetExport[a9fe5d26], m_nUpDevIP[a9fe0f93]
[2018-01-02 14:17:00:0915] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 14:17:00:0925] | GigEVisionManager.cpp-L2790: event thread start...
[2018-01-02 14:17:01:0195] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 14:17:02:0057] | GigEVisionManager.cpp-L2682: GigE SendRsdCmdThread Start, ThreadId[1668]
[2018-01-02 14:17:05:0379] | GigEVisionManager.cpp-L2329: AppGetCount[33], AppGetCountSucceed[0], ExpectRecv[0], NetRecv[0], ThrowAbnormalImage[0], NetLostFrame[0], ThrowInBufList[0], LostPackets[0]
[2018-01-02 14:17:05:0404] | GigEVisionManager.cpp-L2329: AppGetCount[33], AppGetCountSucceed[0], ExpectRecv[0], NetRecv[0], ThrowAbnormalImage[0], NetLostFrame[0], ThrowInBufList[0], LostPackets[0]
[2018-01-02 14:17:05:0404] | GigEVisionManager.cpp-L0901: disconnect device ...
[2018-01-02 14:17:05:0419] | GigEVisionManager.cpp-L2728: SendRsdCmd thread stop
[2018-01-02 14:17:05:0419] | GigEVisionManager.cpp-L2329: AppGetCount[33], AppGetCountSucceed[0], ExpectRecv[0], NetRecv[0], ThrowAbnormalImage[0], NetLostFrame[0], ThrowInBufList[0], LostPackets[0]
[2018-01-02 14:17:05:0470] | GigEVisionManager.cpp-L2861: event thread stop
[2018-01-02 14:17:06:0199] |   GigEVisionGVSP.cpp-L0422: [socket] NearBID[0], LastBID[0], output[0]
[2018-01-02 14:17:07:0052] | GigEVisionManager.cpp-L0272: driver mode start!
[2018-01-02 14:17:07:0052] | GigEVisionManager.cpp-L0309: Driver Mode [1]
[2018-01-02 14:17:07:0052] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 14:17:07:0052] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 14:17:07:0052] | GigEVisionManager.cpp-L0821: connecting device ... hostIP[a9fe5d26], hostPort[58295], devIP[a9fe0f93]
[2018-01-02 14:17:07:0054] | GigEVisionManager.cpp-L0572: m_nUpNetExport[a9fe5d26], m_nUpDevIP[a9fe0f93]
[2018-01-02 14:17:07:0054] |           NetUDP.cpp-L0520: ReCreateSocket NewIp[0], SrcIP[a9fe5d26]
[2018-01-02 14:17:07:0064] | GigEVisionManager.cpp-L2790: event thread start...
